Marc,Cofer,7,5,0,0,,,185,,,1972-03-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John,Cofer,8,4,0,0,The Potter,69,155,,Southpaw,1984-04-29 00:00:00,2.73,0.41,3.43,0.62,1.22,0.5,0.64,0.0
Chris,Coggins,7,10,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Felipe,Colares,9,2,0,0,Cabocao,68,135,69,Orthodox,1994-03-31 00:00:00,1.13,0.42,3.0,0.32,2.0,0.25,0.34,1.0
Wayne,Cole,16,25,0,0,,73,205,,Orthodox,,0.57,0.2,8.33,0.27,4.31,0.25,0.0,4.3
Devin,Cole,20,10,1,0,,76,240,,Orthodox,1976-10-01 00:00:00,3.5,0.55,2.14,0.48,2.18,0.42,0.66,0.0
Coltin,Cole,4,5,0,0,,,185,,,1989-04-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ivan,Cole,2,3,0,0,JP,69,135,,,1990-11-30 00:00:00,2.68,0.36,4.69,0.46,0.0,0.0,0.0,0.0
Mark,Coleman,16,10,0,0,The Hammer,73,205,75,Orthodox,1964-12-20 00:00:00,1.88,0.52,2.62,0.4,3.89,0.4,0.5,0.8
Cortez,Coleman,13,8,0,0,Hollywood,73,185,,,1982-01-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clay,Collard,14,7,0,1,Cassius,71,145,73,Orthodox,1993-03-10 00:00:00,4.22,0.32,5.0,0.5,2.81,0.39,0.71,0.5
Jamie,Colleen,4,1,0,0,,63,115,65,Orthodox,1985-11-02 00:00:00,3.11,0.61,5.66,0.33,0.52,0.33,0.5,1.6
Jake,Collier,11,5,0,0,The Prototype,75,205,78,Orthodox,1988-10-25 00:00:00,4.15,0.39,3.8,0.51,0.71,0.23,0.67,0.5
Christian,Colombo,8,3,1,0,,77,265,,Orthodox,1980-07-01 00:00:00,2.76,0.44,4.02,0.42,0.0,0.0,0.33,0.0
Wes,Combs,20,6,0,0,The Soldier,74,205,,Orthodox,1973-06-18 00:00:00,2.14,0.48,4.73,0.45,0.0,0.0,0.0,0.0
Carlos,Condit,30,13,0,0,The Natural Born Killer,74,170,75,Orthodox,1984-04-26 00:00:00,3.56,0.39,2.34,0.57,0.58,0.55,0.36,1.2
Chris,Condo,0,1,0,0,,72,335,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tristan,Connelly,14,6,0,0,Boondock,70,170,68,Orthodox,1985-12-12 00:00:00,4.27,0.51,2.13,0.57,0.0,0.0,0.6,1.0
Marcos,Conrado,5,1,0,0,,74,220,,Orthodox,1982-03-14 00:00:00,1.6,0.34,9.69,0.35,1.84,0.14,0.0,0.0
Jeremiah,Constant,11,8,0,1,,73,240,,Orthodox,1974-07-19 00:00:00,1.5,0.75,3.25,0.43,0.0,0.0,0.0,7.5
Jonathan,Contrestano,6,0,0,0,JT,,155,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bob,Cook,5,0,0,0,Crazy,69,170,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike,Cook,13,13,0,0,,73,205,,Orthodox,,1.72,0.49,2.4,0.46,1.03,0.33,0.55,2.1
Chad,Cook,10,12,0,0,,74,205,,,1979-11-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TJ,Cook,13,5,0,0,,,205,,,1982-09-08 00:00:00,2.3,0.47,3.18,0.54,1.01,0.5,0.0,0.0
Dewey,Cooper,2,1,0,0,The Black Cobra,,205,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brett,Cooper,23,12,0,0,,72,170,,Orthodox,1987-07-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bill,Cooper,2,1,0,0,,,155,,,1984-05-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bobby,Cooper,12,7,0,0,Super Duper,73,155,,,,2.87,0.25,3.4,0.59,0.0,0.0,0.4,1.0
Amanda,Cooper,3,5,0,0,ABC,63,115,64,Switch,1991-10-22 00:00:00,3.55,0.44,3.2,0.51,1.53,0.38,0.28,1.8
Kit,Cope,6,7,0,0,Havoc,72,170,,Orthodox,1977-03-17 00:00:00,1.18,0.52,2.12,0.35,0.0,0.0,0.5,3.5
Chris,Cope,8,4,0,0,C-Murder,72,170,72,Orthodox,1983-03-05 00:00:00,3.96,0.26,4.82,0.5,0.0,0.0,0.8,0.0
Josh,Copeland,12,4,0,0,Cuddly Bear,73,265,,Orthodox,1982-10-20 00:00:00,1.03,0.31,3.01,0.55,0.0,0.0,0.57,0.0
Michael,Cora,4,1,0,0,Kookie Monster,73,170,77,Southpaw,1989-08-24 00:00:00,0.8,0.28,0.13,0.66,0.0,0.0,0.25,0.0
Akira,Corassani,12,6,0,1,,68,145,68,Orthodox,1982-08-27 00:00:00,3.25,0.45,4.91,0.5,0.7,0.28,0.86,0.0
Muhsin,Corbbrey,17,9,0,0,,70,155,,Orthodox,1978-05-18 00:00:00,2.02,0.34,5.41,0.53,0.0,0.0,0.8,0.4
Daniel,Cormier,22,3,0,1,DC,71,235,72,Orthodox,1979-03-20 00:00:00,4.25,0.52,2.92,0.54,1.83,0.44,0.8,0.4
Clint,Coronel,2,5,0,0,,,155,,,,4.93,0.32,5.6,0.66,0.0,0.0,0.66,0.0
Henry,Corrales,13,3,0,0,,69,145,,,,4.12,0.41,5.84,0.55,0.0,0.0,0.69,0.0
Bethe,Correia,11,5,1,0,Pitbull,65,135,64,Orthodox,1983-06-22 00:00:00,4.39,0.44,4.56,0.58,0.44,0.2,0.84,0.0
Wesley,Correira,20,16,0,0,Cabbage,75,260,,Orthodox,1978-11-11 00:00:00,2.6,0.36,8.8,0.4,0.0,0.0,0.9,0.0
Tracy,Cortez,7,1,0,0,,65,135,65,Orthodox,1993-12-10 00:00:00,4.83,0.54,2.63,0.61,3.0,0.37,1.0,0.0
Chad,Corvin,5,0,0,0,The Brave Warrior,77,255,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Louis,Cosce,7,0,0,0,,69,170,71,Orthodox,1995-08-28 00:00:00,13.33,0.51,4.17,0.66,0.0,0.0,0.0,0.0
Orion,Cosce,7,0,0,0,Galaxy,71,170,71,Switch,1994-07-15 00:00:00,4.56,0.62,1.97,0.56,1.02,1.0,0.7,0.0
Miguel,Cosio,1,13,0,0,,76,205,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jadson,Costa,22,8,0,1,,67,155,,Orthodox,,0.2,0.5,3.05,0.5,0.0,0.0,0.0,0.0
Guilherme,Costa,7,1,0,0,The Prodigy,,155,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paulo,Costa,13,1,0,0,The Eraser,73,185,72,Orthodox,1991-04-21 00:00:00,7.03,0.57,6.7,0.5,0.0,0.0,0.8,0.0
Randy,Costa,6,1,0,0,The Zohan,69,135,73,Switch,1994-07-06 00:00:00,7.88,0.47,5.26,0.58,0.0,0.0,1.0,0.0
Patrick,Cote,23,11,0,0,The Predator,71,170,75,Orthodox,1980-02-29 00:00:00,2.81,0.48,3.21,0.48,0.68,0.2,0.43,0.2
JC,Cottrell,17,5,0,0,,69,155,,Orthodox,1989-11-04 00:00:00,0.79,0.25,2.75,0.45,0.79,1.0,0.5,0.0
JR,Coughran,4,1,0,0,Bam Bam,66,145,,Orthodox,1994-05-17 00:00:00,12.29,0.57,6.8,0.45,0.0,0.0,0.75,0.0
Rashad,Coulter,9,4,0,0,Daywalker,71,205,76,Orthodox,1981-11-27 00:00:00,4.82,0.56,6.68,0.5,0.0,0.0,0.62,0.0
Dave,Courchaine,20,7,0,0,,68,170,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Randy,Couture,19,11,0,0,The Natural,73,205,75,Orthodox,1963-06-22 00:00:00,2.85,0.57,1.53,0.59,2.78,0.46,0.58,0.5
Kim,Couture,3,8,0,0,Sugar Free,68,135,,Orthodox,1975-12-18 00:00:00,12.12,0.8,2.31,0.69,0.0,0.0,0.0,0.0
Ryan,Couture,11,5,0,0,,70,155,73,Orthodox,1982-08-27 00:00:00,3.54,0.45,2.87,0.54,1.55,0.29,0.46,1.3
Nikk,Covert,3,4,0,0,The Brick,68,185,,,1969-08-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colby,Covington,16,2,0,0,Chaos,71,170,72,Orthodox,1988-02-22 00:00:00,4.12,0.38,2.86,0.55,4.61,0.5,0.75,0.1
Jeff,Cox,10,7,0,0,The Grinder,70,155,,Orthodox,1968-08-02 00:00:00,0.56,0.25,1.69,0.33,4.23,0.5,0.8,0.0
Nathan,Coy,15,7,0,0,Soulforce,70,170,69,Southpaw,1978-07-24 00:00:00,3.88,0.52,2.4,0.61,3.17,0.47,0.5,0.0
Andrew,Craig,9,4,0,0,Highlight,73,170,76,Orthodox,1986-01-15 00:00:00,2.39,0.4,3.01,0.5,0.53,0.37,0.72,0.0
Paul,Craig,13,4,1,0,Bearjew,75,205,76,Orthodox,1987-11-27 00:00:00,2.3,0.48,2.56,0.48,1.61,0.21,0.55,1.6
Dan,Cramer,11,4,0,0,,74,170,,Orthodox,1985-10-31 00:00:00,0.97,0.3,2.1,0.31,0.0,0.0,0.66,0.5
Alberto,Crane,15,5,0,0,,65,155,,Orthodox,1976-07-14 00:00:00,0.43,0.25,2.61,0.57,0.0,0.0,0.5,4.0
Tim,Credeur,12,4,0,0,,75,185,75,Orthodox,1977-07-09 00:00:00,3.59,0.3,3.13,0.57,0.41,1.0,0.5,3.3
Paul,Creighton,3,1,0,0,,66,155,,Southpaw,1970-06-04 00:00:00,0.72,0.75,4.65,0.3,5.37,0.37,0.0,0.0
Alexander,Crispim,8,6,0,0,,,145,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex,Crispin,0,1,0,0,,,155,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin,Croom,22,12,0,0,Crash,71,155,73,Orthodox,1987-07-15 00:00:00,9.68,0.83,3.87,0.6,0.0,0.0,1.0,29.0
Ken,Cross,11,3,0,0,The Boss,72,155,72,Southpaw,1994-10-04 00:00:00,2.2,0.57,1.4,0.55,1.0,0.12,0.66,0.0
Jeff,Crotty,1,1,0,0,,,155,,,,0.93,0.35,3.33,0.54,5.0,0.38,0.0,1.0
Allen,Crowder,10,4,0,1,Pretty Boy,75,245,76,Orthodox,1989-11-08 00:00:00,2.95,0.51,2.95,0.56,1.85,0.33,1.0,1.2
Daron,Cruickshank,18,10,0,1,Detroit Superstar,68,155,72,Switch,1985-06-11 00:00:00,2.88,0.38,2.98,0.57,2.04,0.41,0.6,0.2
Richard,Crunkilton,19,4,0,0,Cleat,67,155,,Orthodox,1979-11-25 00:00:00,1.72,0.41,1.45,0.58,4.08,0.61,0.65,1.3
Jimmy,Crute,11,1,0,0,,74,205,74,Orthodox,1996-03-04 00:00:00,4.08,0.55,2.23,0.53,4.63,0.81,0.6,2.6
Marcio,Cruz,8,3,0,0,Pe de Pano,76,232,,Orthodox,1978-04-24 00:00:00,2.92,0.46,1.51,0.68,0.53,0.07,0.37,1.6
Dominick,Cruz,22,3,0,0,The Dominator,68,135,68,Orthodox,1985-03-09 00:00:00,3.52,0.32,2.28,0.73,3.05,0.48,0.83,0.1
Aalon,Cruz,8,3,0,0,,72,145,78,Switch,1989-09-20 00:00:00,8.37,0.39,6.99,0.64,0.0,0.0,0.0,0.0
Jay,Cucciniello,8,1,0,0,,67,155,,Orthodox,1986-07-23 00:00:00,0.93,0.21,4.73,0.36,0.0,0.0,0.71,0.0
Josh,Culibao,8,1,0,0,Kuya,70,155,73,Orthodox,1994-05-24 00:00:00,1.5,0.42,6.86,0.39,0.0,0.0,1.0,0.0
Chris,Culley,20,15,0,0,,,145,,,1986-03-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abel,Cullum,20,6,0,0,The Silent Assassin,67,139,,Orthodox,1987-04-21 00:00:00,1.82,0.4,1.23,0.46,4.01,0.52,0.0,2.8
Zak,Cummings,24,7,0,0,,72,185,75,Southpaw,1984-08-02 00:00:00,2.58,0.32,2.83,0.55,0.68,0.28,0.65,0.7
Everett,Cummings,12,0,0,0,,,205,,,,0.43,0.6,4.34,0.45,0.0,0.0,0.0,2.2
Patrick,Cummins,10,7,0,0,Durkin,74,205,76,Orthodox,1980-11-16 00:00:00,4.26,0.5,3.35,0.55,4.49,0.41,0.28,0.1
Luke,Cummo,6,6,0,0,,72,170,74,Orthodox,1980-04-27 00:00:00,1.74,0.43,1.5,0.59,0.89,0.55,0.42,1.4
Alton,Cunningham,4,2,0,0,The Bo-Man,74,205,77,Orthodox,1993-06-24 00:00:00,3.33,0.75,4.94,0.2,1.67,0.1,1.0,0.0
Larry,Cureton,0,2,0,0,,74,240,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff,Curran,36,18,1,0,Big Frog,66,135,69,Orthodox,1977-09-02 00:00:00,1.54,0.31,2.48,0.6,0.35,0.12,0.35,1.2
Kailin,Curran,4,5,0,0,,64,115,65,Orthodox,1991-04-11 00:00:00,3.89,0.43,4.75,0.53,2.0,0.57,0.61,0.6
Pat,Curran,22,7,0,0,Paddy Mike,69,145,,,1987-08-31 00:00:00,4.7,0.58,4.4,0.63,2.5,0.62,0.66,0.0
Chris,Curtis,19,5,0,0,Action-Man,70,170,,Orthodox,1987-07-15 00:00:00,7.23,0.7,5.34,0.6,0.0,0.0,0.0,0.0
Ion,Cutelaba,15,5,0,1,The Hulk,73,205,75,Southpaw,1993-12-14 00:00:00,5.29,0.39,3.26,0.48,2.59,0.71,0.8,0.0
Gleidson,Cutis,7,4,0,0,Poney,69,155,,Orthodox,1989-02-07 00:00:00,2.99,0.52,8.28,0.59,0.0,0.0,0.0,0.0
Sarah,D'alelio,11,7,0,0,The Monster,67,145,,,1980-12-13 00:00:00,2.4,0.33,0.0,1.0,0.0,0.0,1.0,0.0
Marcos,da,11,3,0,0,Parrumpinha,64,145,,,1973-03-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henrique,da,14,5,0,0,Frankenstein,75,205,76,Orthodox,1989-09-01 00:00:00,3.89,0.6,5.28,0.4,0.25,0.14,0.22,0.2
Alex,Da,21,3,0,0,Leko,68,155,73,Orthodox,1996-02-04 00:00:00,2.07,0.46,2.65,0.55,2.75,0.43,0.77,0.4
Henrique,Da,5,2,0,0,Montanha,75,240,,,1985-03-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicolas,Dalby,18,4,1,1,Lokomotivo,71,170,74,Orthodox,1984-11-16 00:00:00,3.17,0.38,3.19,0.54,1.74,0.45,0.58,0.0
Paul,Daley,39,15,2,0,Semtex,69,170,76,Orthodox,1983-02-21 00:00:00,3.14,0.47,2.37,0.6,0.91,0.4,0.64,0.0
Dave,Dalgliesh,30,19,2,0,,74,205,,Orthodox,1978-04-05 00:00:00,0.0,0.0,1.85,0.5,0.0,0.0,0.0,0.0
Richard,Dalton,4,3,1,0,,73,205,,Orthodox,,1.2,0.69,3.27,0.25,1.0,0.11,0.0,0.0
Aisling,Daly,16,6,0,0,Ais the Bash,62,115,64,Orthodox,1987-12-24 00:00:00,2.92,0.52,1.4,0.55,2.15,0.41,0.33,0.9
Marko,Damiani,0,2,0,0,,72,170,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rodrigo,Damm,13,9,0,0,,67,155,71,Orthodox,1980-02-03 00:00:00,3.5,0.36,5.61,0.57,0.44,0.16,0.8,0.3
Carina,Damm,2,13,0,0,Beauty But the Beast,64,135,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cindy,Dandois,8,3,0,0,Battlecat,67,135,,Orthodox,1984-10-26 00:00:00,3.13,0.32,3.4,0.58,5.0,0.55,0.0,0.0
Jarjis,Danho,6,1,1,1,Man Mountain,75,265,74,Orthodox,1983-10-15 00:00:00,3.39,0.48,5.77,0.47,0.57,0.2,1.0,0.0
Raymond,Daniels,0,1,0,0,,74,185,,Southpaw,,0.0,0.0,2.61,0.38,0.0,0.0,0.33,3.0
Marques,Daniels,5,5,0,0,,,155,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexandre,Dantas,0,3,0,0,Cafe,74,238,,Orthodox,1979-03-01 00:00:00,0.21,0.25,1.87,0.6,0.0,0.0,0.0,3.1
Eduardo,Dantas,20,4,0,0,Dudu,70,135,,,1989-02-03 00:00:00,3.33,0.6,3.0,0.6,4.0,0.23,1.0,0.0
Mac,Danzig,21,12,1,0,,68,155,70,Orthodox,1980-01-02 00:00:00,3.39,0.48,3.44,0.57,1.2,0.37,0.46,0.6
Karen,Darabedyan,13,6,0,0,,67,155,68,Orthodox,1986-12-18 00:00:00,3.43,0.51,2.62,0.67,2.14,0.75,0.0,0.0
Beneil,Dariush,19,4,1,0,,70,155,72,Southpaw,1989-05-06 00:00:00,3.98,0.49,2.63,0.59,1.75,0.32,0.8,1.1
Sean,Daugherty,0,2,0,0,,72,175,,,1975-12-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle,Daukaus,9,1,0,0,,75,185,76,Southpaw,1993-02-27 00:00:00,3.4,0.64,2.17,0.39,2.5,0.5,0.9,2.0
Chris,Daukaus,9,3,0,0,,75,250,76,Orthodox,1989-09-25 00:00:00,8.28,0.62,3.81,0.67,0.0,0.0,0.0,0.0
Brian,Davidson,13,4,0,0,,66,145,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rick,Davis,3,1,1,0,The Flying Squirrel,69,155,,Orthodox,,3.09,0.5,6.19,0.64,0.0,0.0,0.0,0.0
Marcus,Davis,22,11,0,1,The Irish Hand Grenade,70,170,70,Southpaw,1973-08-24 00:00:00,2.72,0.39,2.79,0.65,1.6,0.48,0.47,1.4
LC,Davis,23,8,0,0,,68,135,69,Southpaw,1980-10-28 00:00:00,2.04,0.3,2.1,0.59,2.27,0.46,0.66,0.2
Phil,Davis,17,4,0,1,Mr. Wonderful,74,205,79,Orthodox,1984-09-25 00:00:00,2.85,0.34,1.33,0.72,2.99,0.38,0.72,0.6
Lemont,Davis,2,6,0,0,,68,170,,Orthodox,,0.87,0.54,1.27,0.55,1.0,0.5,0.0,1.0
Mike,Davis,2,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin,Davis,13,16,0,0,Dangerous,71,205,,,1983-04-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexis,Davis,19,10,0,0,,66,125,68,Orthodox,1984-10-04 00:00:00,4.27,0.46,4.18,0.55,0.74,0.33,0.32,0.8
Danny,Davis,13,11,1,0,,74,170,,,1982-07-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon,Davis,10,8,0,0,Killer B,70,135,72,Orthodox,1990-05-08 00:00:00,4.65,0.35,4.33,0.6,0.71,0.45,0.56,0.1
Mike,Davis,8,2,0,0,Beast Boy,72,145,72,Orthodox,1992-10-07 00:00:00,5.87,0.54,6.36,0.54,0.77,0.33,0.66,0.0
Hakeem,Dawodu,12,1,1,0,Mean,68,145,73,Orthodox,1991-07-02 00:00:00,5.15,0.47,2.31,0.63,0.0,0.0,0.85,0.0
Grant,Dawson,16,1,0,0,KGD,70,145,72,Switch,1994-02-20 00:00:00,3.5,0.47,2.13,0.5,4.17,0.45,0.33,2.1
Jason,Day,19,12,0,0,Dooms,72,185,72,Orthodox,1981-05-19 00:00:00,3.61,0.54,3.46,0.47,1.13,1.0,0.0,0.0
Martin,Day,8,4,0,0,The Spartan,70,135,73,Orthodox,1988-11-10 00:00:00,5.39,0.45,3.99,0.58,0.7,0.5,0.72,0.7
Angel,De,18,6,0,0,The Dream,69,225,,Orthodox,1985-05-28 00:00:00,5.68,0.46,6.32,0.47,0.0,0.0,0.0,0.0
Yorgan,De,6,1,0,0,The Mad Titan,72,250,74,Orthodox,1986-12-19 00:00:00,2.19,0.41,2.99,0.54,0.0,0.0,0.75,0.0
Geraldo,de,12,5,0,0,Spartan,67,135,72,Orthodox,1991-09-30 00:00:00,2.97,0.47,2.3,0.49,4.0,0.5,0.6,0.0
Philip,De,12,6,0,1,,77,250,79,Orthodox,1986-04-21 00:00:00,2.3,0.47,3.0,0.37,3.29,0.42,1.0,0.6
Chris,de,5,3,0,0,,75,250,80,Orthodox,1979-05-15 00:00:00,4.08,0.45,6.37,0.43,2.02,0.3,0.33,1.0
Montana,De,11,6,0,0,,67,125,68,Orthodox,1995-02-14 00:00:00,3.03,0.35,3.38,0.46,1.96,0.3,0.57,1.5
Mark,De,11,5,0,0,Bumblebee,66,135,65,Orthodox,1994-08-31 00:00:00,3.13,0.35,5.0,0.48,0.54,0.13,0.4,0.2
Mike,de,14,7,0,1,El Cucuy,71,145,71,Orthodox,1986-09-22 00:00:00,3.21,0.39,4.75,0.51,0.36,0.16,0.83,0.0
Rodrigo,de,8,3,1,0,Monstro,67,155,,Orthodox,1991-03-12 00:00:00,1.29,0.33,5.5,0.32,2.66,0.36,0.0,1.3
Edilberto,de,29,15,2,0,Crocota,72,170,,Orthodox,1982-11-22 00:00:00,4.12,0.32,6.79,0.61,0.0,0.0,0.0,0.0
Johil,de,17,15,1,1,,66,170,,Orthodox,,0.51,0.34,0.73,0.58,1.1,0.5,0.44,0.6
Jorge,de,9,2,0,0,Blade,68,155,,Orthodox,1980-01-22 00:00:00,1.26,0.31,4.84,0.48,0.0,0.0,0.22,0.0
Maria,De,10,5,0,0,,65,115,,Orthodox,1996-12-12 00:00:00,2.62,0.42,11.48,0.23,0.0,0.0,0.0,0.0
Isabela,de,5,2,0,0,Belinha,63,125,64,Orthodox,1991-09-04 00:00:00,1.0,0.35,2.07,0.5,2.0,0.66,0.0,1.0
Gloria,de,4,2,0,0,Glorinha,65,115,,,1995-06-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germaine,de,9,4,0,0,The Iron Lady,69,135,71,Orthodox,1984-04-24 00:00:00,2.72,0.47,2.15,0.64,0.0,0.0,0.71,0.2
Crezio,de,1,2,0,0,,,170,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom,DeBlass,9,2,0,0,,72,185,,Orthodox,1982-05-14 00:00:00,1.5,0.35,4.43,0.37,1.0,0.5,0.28,0.5
Issac,DeJesus,12,7,1,1,,,145,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rafael,Del,6,20,0,0,,71,225,,,,5.58,0.4,0.0,0.0,20.93,1.0,1.0,0.0
Shane,del,11,2,0,0,,76,250,,Southpaw,1983-09-23 00:00:00,3.93,0.6,2.97,0.54,1.2,0.4,0.16,2.4
Humberto,DeLeon,7,7,0,0,,,135,,,1989-11-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rolando,Delgado,11,6,1,0,Roli,75,155,77,Orthodox,1981-11-22 00:00:00,1.56,0.4,1.83,0.62,1.17,0.22,0.0,3.5
Israel,Delgado,0,2,0,0,,70,155,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ante,Delija,17,3,0,0,Walking Trouble,77,251,,,1990-08-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roland,Delorme,9,5,0,1,,69,135,71,Orthodox,1983-12-18 00:00:00,2.28,0.44,4.32,0.4,2.51,0.34,0.42,1.6
Jon,Delos,8,5,0,0,The Heat,66,125,67,Orthodox,1987-08-19 00:00:00,2.99,0.38,4.14,0.51,3.2,0.83,0.55,1.9
Jason,DeLucia,33,21,1,0,,71,190,,Southpaw,1969-07-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin,DeMoney,15,7,1,0,,,170,,,1985-07-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vanessa,Demopoulos,5,2,0,0,Lil Monster,62,115,59,Orthodox,1988-09-22 00:00:00,1.6,0.41,3.13,0.5,0.0,0.0,0.0,2.0
Chris,Dempsey,11,5,0,0,,70,185,72,Orthodox,1987-09-08 00:00:00,2.25,0.32,2.82,0.65,2.64,0.23,0.16,0.0
Nick,Denis,11,3,0,0,The Ninja of Love,67,135,,Orthodox,1983-10-11 00:00:00,6.54,0.53,5.42,0.36,2.8,1.0,0.8,0.0
Thomas,Denny,27,21,1,0,The Wildman,70,170,,Orthodox,1971-04-19 00:00:00,2.36,0.45,4.69,0.4,1.48,0.17,0.42,1.5
Robert,Densley,9,10,0,0,The Wrecker,69,155,,,,1.81,0.47,0.4,0.6,0.0,0.0,0.5,0.0
Jason,Dent,22,13,0,0,Dynamite,70,155,71,Orthodox,1980-06-12 00:00:00,2.01,0.39,3.7,0.62,0.0,0.0,0.26,1.4
Mackenzie,Dern,9,1,0,0,,64,115,63,Orthodox,1993-03-24 00:00:00,3.07,0.33,3.66,0.64,0.39,0.07,0.0,3.1
Booker,DeRousse,6,5,0,0,,74,205,,,1981-03-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony,DeSouza,11,4,0,0,,72,170,70,Southpaw,1974-07-26 00:00:00,1.12,0.52,1.57,0.41,2.25,0.42,0.4,1.5
Cory,Devela,16,7,0,0,The One,60,185,,Orthodox,,4.07,0.41,4.0,0.47,1.07,0.12,0.62,0.0
John,Devine,6,4,0,0,,,,,,,1.52,0.18,2.28,0.57,0.0,0.0,0.0,0.0
Edwin,DeWees,38,17,0,1,Babyface,73,185,,Orthodox,1982-08-07 00:00:00,1.53,0.33,6.19,0.39,2.18,0.66,0.0,3.3
Alessio,Di,12,5,0,0,Manzo,72,185,74,Orthodox,1989-12-12 00:00:00,3.25,0.4,3.28,0.62,1.66,0.45,0.83,0.0
Micol,Di,7,3,0,0,,63,115,60,Orthodox,1987-12-29 00:00:00,7.47,0.4,5.87,0.33,0.0,0.0,0.37,0.0
Cyrille,Diabate,19,10,1,0,The Snake,78,205,81,Southpaw,1973-10-06 00:00:00,4.06,0.71,1.78,0.6,1.17,0.83,0.53,0.2
Thomas,Diagne,6,6,1,0,,73,154,,,1983-09-03 00:00:00,4.53,0.48,4.53,0.63,2.0,1.0,0.66,0.0
Marc,Diakiese,14,4,0,0,Bonecrusher,70,155,73,Orthodox,1993-03-16 00:00:00,3.08,0.39,2.79,0.54,2.16,0.36,0.62,0.0
Tyler,Diamond,9,1,0,0,,67,145,69,Orthodox,1991-03-18 00:00:00,3.4,0.47,2.53,0.44,3.0,0.75,0.7,0.0
Eldo,Xavier,0,1,0,0,,71,180,,,1964-07-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rafael,Dias,17,12,2,0,,69,145,,Orthodox,1979-10-20 00:00:00,1.13,0.27,2.19,0.6,3.17,0.47,1.0,1.2
Hacran,Dias,23,6,1,0,Barnabe,68,155,69,Orthodox,1984-06-16 00:00:00,2.08,0.41,3.31,0.55,2.5,0.39,0.76,0.5
Nick,Diaz,26,9,0,2,,73,185,76,Southpaw,1983-08-02 00:00:00,5.43,0.42,3.56,0.61,1.32,0.33,0.6,1.0
Nate,Diaz,21,12,0,0,,72,170,76,Southpaw,1985-04-16 00:00:00,4.62,0.45,3.78,0.53,1.19,0.3,0.42,1.4
Michael,Diaz,1,2,0,0,,,260,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan,Diaz,13,14,0,0,,,145,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
